2507925260
1187007
3134805
7762442
2498440
14964431
635428
5840204
1047496
19540434
1398089
3952444
3922284
541294
1972275
986820
2000626
1754616
2130960
3511398
4656065
528367
5021992
570874
4340016
1676038
6525869
612438
3124638
9276535
2637951
12131966
798395
439993
1101833
1038280
1600425
412537
317759
2034249
3890796
453153
5830696
9410566
1516990
2583320
1222142
1945695
1760864
5797439
3154846
919172
8233480
1138179
4850363
1376938
1724740
6749836
533882
1812773
3724389
1807962
328694
409615
4780612
2702806
1760903
911407
4554444
6324560
1951193
4025277
2163565
4536550
628009
7168265
758159
3119221
3924178
3912686
2790356
1043555
3101831
3800443
1249128
626810
651201
1473038
778687
649826
2169752
271584
291473
494857
710024
303750
2427067
2700120
409479
664523
