3860560114
9388002
912688
1196974
301905
2331083
1147976
4479237
303522
8526988
12917719
6184030
1521875
2080434
2830423
3429963
3675136
338763
325460
11574569
5628565
3962599
400196
348023
1527698
7453270
7850824
2940100
487728
1951158
2209528
3774644
4316944
2021946
1098930
1667460
367481
301932
1527554
2539604
1960376
1069235
1120831
974544
284380
10361444
736687
28404318
1916642
2421400
2274389
247704
395283
1170204
2834128
1719775
1509900
3893055
2428346
986257
971038
1048769
2949459
921930
1041234
1314176
4184878
2691294
948318
1270209
1912411
972605
692106
312963
1535116
2746996
958646
1065014
1261798
540127
1265039
564198
689304
416216
1064503
176900
1192867
1292581
1452311
2062912
2055848
537775
8886351
641187
444688
531974
553117
797553
4152150
998758
