2114241637
280084
5274639
11730625
1114750
238740
4181174
875751
374018
392532
360396
1581617
746169
3751877
721524
228177
240723
971262
3620547
1064294
1183906
337094
306880
288441
1176612
6554633
5255445
4530917
2810108
1041792
1383022
1674276
1989811
312483
237994
3614792
409166
3579751
4761520
6568591
538177
3267402
8998781
7756206
8076131
4614190
13132677
3284479
1875249
2125841
2077955
880201
2782863
3584207
9427922
12032205
5710444
652164
1687484
5780720
2114555
2750148
2268850
2809785
627288
11094835
5112202
542570
1618495
1136009
977567
2150893
2804798
1913499
1445341
863970
3388478
2072861
6702639
1452225
1911045
2700595
1261275
280855
439701
458857
436502
267569
887076
1229634
3949497
3781639
556503
427594
3115326
3468098
280000
574442
908527
216850
